#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 07 13 00  46  9.7 11.1 99.00 99.00 99.00 999 1028.7 999.0 999.0 999.0 99.0 99.00
2019 01 07 14 00  47  9.8 10.6 99.00 99.00 99.00 999 1029.8 999.0 999.0 999.0 99.0 99.00
2019 01 07 15 00  41 10.6 11.7 99.00 99.00 99.00 999 1030.3 999.0 999.0 999.0 99.0 99.00
2019 01 07 16 00  45 11.0 12.2 99.00 99.00 99.00 999 1029.7 999.0 999.0 999.0 99.0 99.00
2019 01 07 17 00  44  9.8 11.0 99.00 99.00 99.00 999 1028.5 999.0 999.0 999.0 99.0 99.00
2019 01 07 18 00  38  9.2 10.5 99.00 99.00 99.00 999 1028.2 999.0 999.0 999.0 99.0 99.00
2019 01 07 19 00  38  9.5 10.7 99.00 99.00 99.00 999 1027.5 999.0 999.0 999.0 99.0 99.00
2019 01 07 20 00  40  9.4 10.3 99.00 99.00 99.00 999 1027.2 999.0 999.0 999.0 99.0 99.00
2019 01 07 21 00  38 10.2 12.0 99.00 99.00 99.00 999 1027.3 999.0 999.0 999.0 99.0 99.00
2019 01 07 22 00  36 10.3 11.5 99.00 99.00 99.00 999 1027.0 999.0 999.0 999.0 99.0 99.00
2019 01 07 23 00  49  9.4 10.5 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2019 01 08 00 00  52  9.7 10.8 99.00 99.00 99.00 999 1026.6 999.0 999.0 999.0 99.0 99.00
2019 01 08 01 00  60  9.4 10.1 99.00 99.00 99.00 999 1026.0 999.0 999.0 999.0 99.0 99.00
2019 01 08 02 00  61  7.5  7.8 99.00 99.00 99.00 999 1025.7 999.0 999.0 999.0 99.0 99.00
2019 01 08 03 00 107  4.0  4.5 99.00 99.00 99.00 999 1025.2 999.0 999.0 999.0 99.0 99.00
2019 01 08 04 00 144  7.1  7.5 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2019 01 08 05 00 148  7.5  8.2 99.00 99.00 99.00 999 1023.6 999.0 999.0 999.0 99.0 99.00
2019 01 08 06 00 154  7.9  8.2 99.00 99.00 99.00 999 1023.3 999.0 999.0 999.0 99.0 99.00
2019 01 08 07 00 155  9.1  9.9 99.00 99.00 99.00 999 1023.1 999.0 999.0 999.0 99.0 99.00
2019 01 08 08 00 148  6.7  7.3 99.00 99.00 99.00 999 1022.8 999.0 999.0 999.0 99.0 99.00
2019 01 08 09 00 153  7.2  7.8 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2019 01 08 10 00 161  7.2  7.7 99.00 99.00 99.00 999 1021.2 999.0 999.0 999.0 99.0 99.00
2019 01 08 11 00 204  7.4  9.0 99.00 99.00 99.00 999 1021.8 999.0 999.0 999.0 99.0 99.00
2019 01 08 12 00 195  4.2  4.7 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2019 01 08 13 00 215  3.8  5.3 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2019 01 08 14 00 215  3.1  4.0 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2019 01 08 15 00 208  3.5  5.0 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2019 01 08 16 00 228  4.1  5.1 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2019 01 08 17 00 246  5.9  7.8 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2019 01 08 18 00 226  4.6  6.0 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2019 01 08 19 00 205  5.6  6.8 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2019 01 08 20 00 206  5.4  7.4 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2019 01 08 21 00 219  6.3  8.8 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2019 01 08 22 00 216  6.4  8.6 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2019 01 08 23 00 219  7.5 10.8 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2019 01 09 00 00 218  8.0  9.9 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2019 01 09 01 00 226  6.8  9.0 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2019 01 09 02 00 230  7.1  9.4 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2019 01 09 03 00 229  7.4  9.2 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2019 01 09 04 00 224  7.1 10.0 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2019 01 09 05 00 232  7.9 10.9 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
2019 01 09 06 00 238  8.0 11.7 99.00 99.00 99.00 999 1011.1 999.0 999.0 999.0 99.0 99.00
2019 01 09 07 00 238  7.6  9.8 99.00 99.00 99.00 999 1010.9 999.0 999.0 999.0 99.0 99.00
2019 01 09 08 00 244  8.2 10.3 99.00 99.00 99.00 999 1010.4 999.0 999.0 999.0 99.0 99.00
2019 01 09 09 00 250  9.5 11.0 99.00 99.00 99.00 999 1009.9 999.0 999.0 999.0 99.0 99.00
2019 01 09 10 00 266  8.9 11.7 99.00 99.00 99.00 999 1010.2 999.0 999.0 999.0 99.0 99.00
2019 01 09 11 00 280  9.9 11.6 99.00 99.00 99.00 999 1010.4 999.0 999.0 999.0 99.0 99.00
2019 01 09 12 00 300  9.2 10.8 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2019 01 09 13 00 303  7.6 10.3 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2019 01 09 14 00 311  8.2  9.7 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2019 01 09 15 00 308  8.3 10.3 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2019 01 09 16 00 304  7.8  9.9 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2019 01 09 17 00 295  9.0 10.7 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2019 01 09 18 00 300 10.1 12.4 99.00 99.00 99.00 999 1009.9 999.0 999.0 999.0 99.0 99.00
2019 01 09 19 00 287 10.0 11.3 99.00 99.00 99.00 999 1009.8 999.0 999.0 999.0 99.0 99.00
2019 01 09 20 00 287  8.9 10.6 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2019 01 09 21 00 309 10.0 12.2 99.00 99.00 99.00 999 1009.8 999.0 999.0 999.0 99.0 99.00
2019 01 09 22 00 306  7.5  9.0 99.00 99.00 99.00 999 1010.3 999.0 999.0 999.0 99.0 99.00
2019 01 09 23 00 293 10.2 11.7 99.00 99.00 99.00 999 1010.8 999.0 999.0 999.0 99.0 99.00
2019 01 10 00 00 290  8.9 10.7 99.00 99.00 99.00 999 1011.2 999.0 999.0 999.0 99.0 99.00
2019 01 10 01 00 282  8.9 10.7 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2019 01 10 02 00 290  9.6 11.9 99.00 99.00 99.00 999 1010.8 999.0 999.0 999.0 99.0 99.00
2019 01 10 03 00 305  8.9 11.5 99.00 99.00 99.00 999 1011.1 999.0 999.0 999.0 99.0 99.00
2019 01 10 04 00 335 10.5 12.7 99.00 99.00 99.00 999 1011.9 999.0 999.0 999.0 99.0 99.00
2019 01 10 05 00 336 11.2 14.2 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2019 01 10 06 00 335 10.8 13.6 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2019 01 10 07 00 325 10.4 13.6 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2019 01 10 08 00 343  8.3 10.8 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2019 01 10 09 00 345 11.1 12.4 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2019 01 10 10 00 342  9.6 12.5 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2019 01 10 11 00 334 11.6 13.8 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2019 01 10 12 00 336 10.7 14.0 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2019 01 10 13 00 326 10.6 14.4 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2019 01 10 14 00 332 11.7 14.0 99.00 99.00 99.00 999 1018.1 999.0 999.0 999.0 99.0 99.00
2019 01 10 15 00 329 11.5 14.6 99.00 99.00 99.00 999 1018.7 999.0 999.0 999.0 99.0 99.00
